timestamp,load_mw,hour,day_of_week,hour_norm,dow_norm,load_scaled,lstm_prediction,residual,residual_z,lstm_anomaly,zscore_anomaly,lstm_streak,z_streak
2025-02-16 05:00:00+00:00,45999.1,5.0,6,0.20833333333333334,1.0,0.29350184332087215,46527.18989743758,-528.0898974375814,-1.2571280889024279,0,0,19,18
2025-02-16 05:00:00+00:00,45999.1,5.0,6,0.20833333333333334,1.0,0.29350184332087215,46527.18989743758,-528.0898974375814,-1.2571280889024279,0,0,19,18
2025-02-16 05:15:00+00:00,46380.406,5.25,6,0.21875,1.0,0.30280188577405653,46488.34908027083,-107.94308027083025,-0.6864175674517721,0,0,19,18
2025-02-16 05:15:00+00:00,46380.406,5.25,6,0.21875,1.0,0.30280188577405653,46488.34908027083,-107.94308027083025,-0.6864175674517721,0,0,19,18
2025-02-16 05:30:00+00:00,46567.212,5.5,6,0.22916666666666666,1.0,0.3073580787804858,46452.404187119726,114.80781288027356,-0.38384172208148426,0,0,19,18
2025-02-16 05:30:00+00:00,46567.212,5.5,6,0.22916666666666666,1.0,0.3073580787804858,46452.404187119726,114.80781288027356,-0.38384172208148426,0,0,19,18
2025-02-16 05:45:00+00:00,47022.332,5.75,6,0.23958333333333334,1.0,0.31845844258617795,46504.2974348076,518.0345651923999,0.16388526446753854,0,0,19,18
2025-02-16 05:45:00+00:00,47022.332,5.75,6,0.23958333333333334,1.0,0.31845844258617795,46504.2974348076,518.0345651923999,0.16388526446753854,0,0,19,18
2025-02-16 06:00:00+00:00,47557.982,6.0,6,0.25,1.0,0.33152293079262674,46762.3706971382,795.6113028618056,0.5409343297589381,0,0,19,18
2025-02-16 06:00:00+00:00,47557.982,6.0,6,0.25,1.0,0.33152293079262674,46762.3706971382,795.6113028618056,0.5409343297589381,0,0,19,18
2025-02-16 06:15:00+00:00,48093.355,6.25,6,0.2604166666666667,1.0,0.3445806629769844,47269.63761006028,823.717389939724,0.5791125069026953,0,0,19,18
2025-02-16 06:15:00+00:00,48093.355,6.25,6,0.2604166666666667,1.0,0.3445806629769844,47269.63761006028,823.717389939724,0.5791125069026953,0,0,19,18
2025-02-16 06:30:00+00:00,48537.276,6.5,6,0.2708333333333333,1.0,0.35540788349242336,47966.180650354036,571.0953496459624,0.2359608978575161,0,0,19,18
2025-02-16 06:30:00+00:00,48537.276,6.5,6,0.2708333333333333,1.0,0.35540788349242336,47966.180650354036,571.0953496459624,0.2359608978575161,0,0,19,18
2025-02-16 06:45:00+00:00,49075.353,6.75,6,0.28125,1.0,0.36853156615957816,48702.46383274091,372.88916725909075,-0.033274400573550654,0,0,19,18
2025-02-16 06:45:00+00:00,49075.353,6.75,6,0.28125,1.0,0.36853156615957816,48702.46383274091,372.88916725909075,-0.033274400573550654,0,0,19,18
2025-02-16 07:00:00+00:00,49477.672,7.0,6,0.2916666666666667,1.0,0.37834411508281185,49378.40548953099,99.26651046900952,-0.4049524015886313,0,0,19,18
2025-02-16 07:00:00+00:00,49477.672,7.0,6,0.2916666666666667,1.0,0.37834411508281185,49378.40548953099,99.26651046900952,-0.4049524015886313,0,0,19,18
2025-02-16 07:15:00+00:00,50183.542,7.25,6,0.3020833333333333,1.0,0.3955602642292434,49902.396669120615,281.14533087938617,-0.15789553433158904,0,0,19,18
2025-02-16 07:15:00+00:00,50183.542,7.25,6,0.3020833333333333,1.0,0.3955602642292434,49902.396669120615,281.14533087938617,-0.15789553433158904,0,0,19,18
2025-02-16 07:30:00+00:00,51336.123,7.5,6,0.3125,1.0,0.42367168191145577,50369.255055799134,966.8679442008652,0.7735624566113568,0,0,19,18
2025-02-16 07:30:00+00:00,51336.123,7.5,6,0.3125,1.0,0.42367168191145577,50369.255055799134,966.8679442008652,0.7735624566113568,0,0,19,18
2025-02-16 07:45:00+00:00,52180.465,7.75,6,0.3229166666666667,1.0,0.4442651591843193,51037.5866641633,1142.8783358367,1.0126478864822965,0,0,19,18
2025-02-16 07:45:00+00:00,52180.465,7.75,6,0.3229166666666667,1.0,0.4442651591843193,51037.5866641633,1142.8783358367,1.0126478864822965,0,0,19,18
2025-02-16 08:00:00+00:00,52676.531,8.0,6,0.3333333333333333,1.0,0.45636419476094636,51934.00100361759,742.5299963824145,0.46883082007529137,0,0,19,18
2025-02-16 08:00:00+00:00,52676.531,8.0,6,0.3333333333333333,1.0,0.45636419476094636,51934.00100361759,742.5299963824145,0.46883082007529137,0,0,19,18
2025-02-16 08:15:00+00:00,53677.981,8.25,6,0.34375,1.0,0.4807895316681584,52853.59617619456,824.3848238054416,0.5800191221951962,0,0,19,18
2025-02-16 08:15:00+00:00,53677.981,8.25,6,0.34375,1.0,0.4807895316681584,52853.59617619456,824.3848238054416,0.5800191221951962,0,0,19,18
2025-02-16 08:30:00+00:00,55100.188,8.5,6,0.3541666666666667,1.0,0.515477119792174,53787.1589890343,1313.0290109656999,1.2437737133608373,0,0,19,18
2025-02-16 08:30:00+00:00,55100.188,8.5,6,0.3541666666666667,1.0,0.515477119792174,53787.1589890343,1313.0290109656999,1.2437737133608373,0,0,19,18
