timestamp,load_mw
2025-02-21 16:30:00+01:00,61672.092
2025-02-21 16:45:00+01:00,62133.201
2025-02-21 17:00:00+01:00,63382.304
2025-02-21 17:15:00+01:00,64308.229
2025-02-21 17:30:00+01:00,65001.422
2025-02-21 17:45:00+01:00,66291.898
2025-02-21 18:00:00+01:00,67385.321
2025-02-21 18:15:00+01:00,67980.547
2025-02-21 18:30:00+01:00,67830.951
2025-02-21 18:45:00+01:00,68023.667
2025-02-21 19:00:00+01:00,67411.928
2025-02-21 19:15:00+01:00,66749.508
2025-02-21 19:30:00+01:00,66055.944
2025-02-21 19:45:00+01:00,65562.337
2025-02-21 20:00:00+01:00,64477.081
2025-02-21 20:15:00+01:00,63309.544
2025-02-21 20:30:00+01:00,62465.923
2025-02-21 20:45:00+01:00,61664.3
2025-02-21 21:00:00+01:00,60630.028
2025-02-21 21:15:00+01:00,60002.438
2025-02-21 21:30:00+01:00,59005.875
2025-02-21 21:45:00+01:00,57961.9
2025-02-21 22:00:00+01:00,56563.526
2025-02-21 22:15:00+01:00,55990.466
2025-02-21 22:30:00+01:00,55003.128
2025-02-21 22:45:00+01:00,54203.117
2025-02-21 23:00:00+01:00,53114.191
2025-02-21 23:15:00+01:00,52557.954
2025-02-21 23:30:00+01:00,52843.511
2025-02-21 23:45:00+01:00,51790.9
2025-02-22 00:00:00+01:00,50841.647
2025-02-22 00:15:00+01:00,50057.393
2025-02-22 00:30:00+01:00,49488.147
2025-02-22 00:45:00+01:00,49402.225
2025-02-22 01:00:00+01:00,49197.318
2025-02-22 01:15:00+01:00,48546.004
2025-02-22 01:30:00+01:00,48381.356
2025-02-22 01:45:00+01:00,48341.066
2025-02-22 02:00:00+01:00,47722.065
2025-02-22 02:15:00+01:00,47480.067
2025-02-22 02:30:00+01:00,47480.018
2025-02-22 02:45:00+01:00,47543.2
2025-02-22 03:00:00+01:00,47237.859
2025-02-22 03:15:00+01:00,47115.422
2025-02-22 03:30:00+01:00,47138.315
2025-02-22 03:45:00+01:00,46974.845
2025-02-22 04:00:00+01:00,47179.827
2025-02-22 04:15:00+01:00,47382.276
2025-02-22 04:30:00+01:00,47541.219
2025-02-22 04:45:00+01:00,47676.645
2025-02-22 05:00:00+01:00,47761.742
2025-02-22 05:15:00+01:00,47865.834
2025-02-22 05:30:00+01:00,48096.912
2025-02-22 05:45:00+01:00,48444.928
2025-02-22 06:00:00+01:00,49026.534
2025-02-22 06:15:00+01:00,49411.068
2025-02-22 06:30:00+01:00,49850.091
2025-02-22 06:45:00+01:00,50126.961
2025-02-22 07:00:00+01:00,50718.798
2025-02-22 07:15:00+01:00,51423.422
2025-02-22 07:30:00+01:00,51988.755
2025-02-22 07:45:00+01:00,52817.854
2025-02-22 08:00:00+01:00,53763.831
2025-02-22 08:15:00+01:00,54917.317
2025-02-22 08:30:00+01:00,55820.394
2025-02-22 08:45:00+01:00,56289.161
2025-02-22 09:00:00+01:00,56787.741
2025-02-22 09:15:00+01:00,57769.874
2025-02-22 09:30:00+01:00,58307.827
2025-02-22 09:45:00+01:00,58775.221
2025-02-22 10:00:00+01:00,58872.095
2025-02-22 10:15:00+01:00,58754.15
2025-02-22 10:30:00+01:00,58786.212
2025-02-22 10:45:00+01:00,58946.196
2025-02-22 11:00:00+01:00,58769.823
2025-02-22 11:15:00+01:00,59273.083
2025-02-22 11:30:00+01:00,59594.404
2025-02-22 11:45:00+01:00,59676.62
2025-02-22 12:00:00+01:00,59617.555
2025-02-22 12:15:00+01:00,59937.199
2025-02-22 12:30:00+01:00,59087.014
2025-02-22 12:45:00+01:00,58768.38
2025-02-22 13:00:00+01:00,58316.488
2025-02-22 13:15:00+01:00,57842.276
2025-02-22 13:30:00+01:00,56787.588
2025-02-22 13:45:00+01:00,55753.741
2025-02-22 14:00:00+01:00,55470.343
2025-02-22 14:15:00+01:00,54383.379
2025-02-22 14:30:00+01:00,53766.455
2025-02-22 14:45:00+01:00,53617.042
2025-02-22 15:00:00+01:00,53464.933
2025-02-22 15:15:00+01:00,53224.489
2025-02-22 15:30:00+01:00,53383.824
2025-02-22 15:45:00+01:00,53511.27
2025-02-22 16:00:00+01:00,53799.622
2025-02-22 16:15:00+01:00,53967.639
2025-02-22 16:30:00+01:00,54104.159
2025-02-22 16:45:00+01:00,54945.172
2025-02-22 17:00:00+01:00,56183.459
2025-02-22 17:15:00+01:00,56773.742
2025-02-22 17:30:00+01:00,57614.762
2025-02-22 17:45:00+01:00,58402.629
2025-02-22 18:00:00+01:00,59735.879
2025-02-22 18:15:00+01:00,60093.549
2025-02-22 18:30:00+01:00,59952.229
2025-02-22 18:45:00+01:00,59817.949
2025-02-22 19:00:00+01:00,59020.832
2025-02-22 19:15:00+01:00,58415.009
2025-02-22 19:30:00+01:00,57940.909
2025-02-22 19:45:00+01:00,57034.872
2025-02-22 20:00:00+01:00,55997.893
2025-02-22 20:15:00+01:00,55217.232
2025-02-22 20:30:00+01:00,54319.979
2025-02-22 20:45:00+01:00,53615.549
2025-02-22 21:00:00+01:00,52839.952
2025-02-22 21:15:00+01:00,52308.409
2025-02-22 21:30:00+01:00,51738.023
2025-02-22 21:45:00+01:00,51437.392
2025-02-22 22:00:00+01:00,51443.379
2025-02-22 22:15:00+01:00,50621.529
2025-02-22 22:30:00+01:00,50106.289
2025-02-22 22:45:00+01:00,49281.125
2025-02-22 23:00:00+01:00,48670.671
2025-02-22 23:15:00+01:00,47807.661
2025-02-22 23:30:00+01:00,46825.144
2025-02-22 23:45:00+01:00,46175.451
2025-02-23 00:00:00+01:00,45031.911
2025-02-23 00:15:00+01:00,44297.814
2025-02-23 00:30:00+01:00,43812.247
2025-02-23 00:45:00+01:00,43290.33
2025-02-23 01:00:00+01:00,42456.577
2025-02-23 01:15:00+01:00,42085.571
2025-02-23 01:30:00+01:00,41567.257
2025-02-23 01:45:00+01:00,41258.621
2025-02-23 02:00:00+01:00,40925.237
2025-02-23 02:15:00+01:00,40650.273
2025-02-23 02:30:00+01:00,40669.065
2025-02-23 02:45:00+01:00,40686.221
2025-02-23 03:00:00+01:00,40781.699
2025-02-23 03:15:00+01:00,40724.501
2025-02-23 03:30:00+01:00,40777.604
2025-02-23 03:45:00+01:00,40677.544
2025-02-23 04:00:00+01:00,40985.954
2025-02-23 04:15:00+01:00,40811.591
2025-02-23 04:30:00+01:00,40859.35
2025-02-23 04:45:00+01:00,40729.71
2025-02-23 05:00:00+01:00,41215.057
2025-02-23 05:15:00+01:00,41024.254
2025-02-23 05:30:00+01:00,41183.981
2025-02-23 05:45:00+01:00,41113.857
2025-02-23 06:00:00+01:00,41475.32
2025-02-23 06:15:00+01:00,41849.807
2025-02-23 06:30:00+01:00,42274.784
2025-02-23 06:45:00+01:00,42850.037
2025-02-23 07:00:00+01:00,43556.274
2025-02-23 07:15:00+01:00,43853.99
2025-02-23 07:30:00+01:00,44410.302
2025-02-23 07:45:00+01:00,45157.084
2025-02-23 08:00:00+01:00,45926.084
2025-02-23 08:15:00+01:00,46698.608
2025-02-23 08:30:00+01:00,47509.088
2025-02-23 08:45:00+01:00,47896.519
2025-02-23 09:00:00+01:00,48542.922
2025-02-23 09:15:00+01:00,49266.662
2025-02-23 09:30:00+01:00,49945.925
2025-02-23 09:45:00+01:00,50614.294
2025-02-23 10:00:00+01:00,50782.235
2025-02-23 10:15:00+01:00,52090.158
2025-02-23 10:30:00+01:00,52763.811
2025-02-23 10:45:00+01:00,53297.29
2025-02-23 11:00:00+01:00,53704.557
2025-02-23 11:15:00+01:00,54001.366
2025-02-23 11:30:00+01:00,54748.516
2025-02-23 11:45:00+01:00,54583.042
2025-02-23 12:00:00+01:00,54004.212
2025-02-23 12:15:00+01:00,53599.965
2025-02-23 12:30:00+01:00,53287.031
2025-02-23 12:45:00+01:00,52661.311
2025-02-23 13:00:00+01:00,51871.067
2025-02-23 13:15:00+01:00,51032.17
2025-02-23 13:30:00+01:00,50402.03
2025-02-23 13:45:00+01:00,49970.375
2025-02-23 14:00:00+01:00,49607.089
2025-02-23 14:15:00+01:00,49305.462
2025-02-23 14:30:00+01:00,49254.425
2025-02-23 14:45:00+01:00,49195.958
2025-02-23 15:00:00+01:00,48807.465
2025-02-23 15:15:00+01:00,48136.613
2025-02-23 15:30:00+01:00,47508.393
2025-02-23 15:45:00+01:00,47445.132
2025-02-23 16:00:00+01:00,48417.824
2025-02-23 16:15:00+01:00,48529.251
2025-02-23 16:30:00+01:00,48388.93
2025-02-23 16:45:00+01:00,48906.087
2025-02-23 17:00:00+01:00,50013.327
2025-02-23 17:15:00+01:00,51236.96
2025-02-23 17:30:00+01:00,52386.17
2025-02-23 17:45:00+01:00,53428.31
2025-02-23 18:00:00+01:00,54502.505
2025-02-23 18:15:00+01:00,55654.852
2025-02-23 18:30:00+01:00,56031.078
2025-02-23 18:45:00+01:00,55461.918
2025-02-23 19:00:00+01:00,55414.49
2025-02-23 19:15:00+01:00,54964.274
2025-02-23 19:30:00+01:00,54454.26
2025-02-23 19:45:00+01:00,54437.14
2025-02-23 20:00:00+01:00,53764.62
2025-02-23 20:15:00+01:00,53270.297
2025-02-23 20:30:00+01:00,52866.231
2025-02-23 20:45:00+01:00,52230.14
2025-02-23 21:00:00+01:00,51900.83
2025-02-23 21:15:00+01:00,51499.734
2025-02-23 21:30:00+01:00,51005.864
2025-02-23 21:45:00+01:00,50823.601
2025-02-23 22:00:00+01:00,51052.084
2025-02-23 22:15:00+01:00,50643.734
2025-02-23 22:30:00+01:00,49782.624
2025-02-23 22:45:00+01:00,49104.874
2025-02-23 23:00:00+01:00,48646.474
2025-02-23 23:15:00+01:00,47805.251
2025-02-23 23:30:00+01:00,47354.654
2025-02-23 23:45:00+01:00,46979.61
2025-02-24 00:00:00+01:00,46626.096
2025-02-24 00:15:00+01:00,46091.321
2025-02-24 00:30:00+01:00,46066.256
2025-02-24 00:45:00+01:00,45619.654
2025-02-24 01:00:00+01:00,45188.5
2025-02-24 01:15:00+01:00,44846.884
2025-02-24 01:30:00+01:00,44462.948
2025-02-24 01:45:00+01:00,44666.365
2025-02-24 02:00:00+01:00,44864.17
2025-02-24 02:15:00+01:00,44806.316
2025-02-24 02:30:00+01:00,44899.916
2025-02-24 02:45:00+01:00,45088.126
2025-02-24 03:00:00+01:00,45794.578
2025-02-24 03:15:00+01:00,45771.671
2025-02-24 03:30:00+01:00,45909.64
2025-02-24 03:45:00+01:00,46016.944
2025-02-24 04:00:00+01:00,47078.646
2025-02-24 04:15:00+01:00,47166.008
2025-02-24 04:30:00+01:00,47792.828
2025-02-24 04:45:00+01:00,48596.409
2025-02-24 05:00:00+01:00,49782.214
2025-02-24 05:15:00+01:00,50701.52
2025-02-24 05:30:00+01:00,52145.798
2025-02-24 05:45:00+01:00,53715.818
2025-02-24 06:00:00+01:00,56823.211
2025-02-24 06:15:00+01:00,59039.522
2025-02-24 06:30:00+01:00,61311.689
2025-02-24 06:45:00+01:00,63000.325
2025-02-24 07:00:00+01:00,64562.176
2025-02-24 07:15:00+01:00,65444.645
2025-02-24 07:30:00+01:00,66121.482
2025-02-24 07:45:00+01:00,66841.412
2025-02-24 08:00:00+01:00,67705.308
2025-02-24 08:15:00+01:00,68737.804
2025-02-24 08:30:00+01:00,69182.394
2025-02-24 08:45:00+01:00,69429.388
2025-02-24 09:00:00+01:00,69207.974
2025-02-24 09:15:00+01:00,69636.835
2025-02-24 09:30:00+01:00,70141.704
2025-02-24 09:45:00+01:00,70006.801
2025-02-24 10:00:00+01:00,69806.901
2025-02-24 10:15:00+01:00,69627.572
2025-02-24 10:30:00+01:00,69763.248
2025-02-24 10:45:00+01:00,69681.08
2025-02-24 11:00:00+01:00,69292.402
2025-02-24 11:15:00+01:00,69493.09
2025-02-24 11:30:00+01:00,69758.946
2025-02-24 11:45:00+01:00,69584.242
2025-02-24 12:00:00+01:00,69273.918
2025-02-24 12:15:00+01:00,68990.902
2025-02-24 12:30:00+01:00,68723.474
2025-02-24 12:45:00+01:00,68523.62
2025-02-24 13:00:00+01:00,68418.593
2025-02-24 13:15:00+01:00,68113.622
2025-02-24 13:30:00+01:00,67764.719
2025-02-24 13:45:00+01:00,67304.306
2025-02-24 14:00:00+01:00,66311.689
2025-02-24 14:15:00+01:00,65692.071
2025-02-24 14:30:00+01:00,65779.047
2025-02-24 14:45:00+01:00,65609.272
2025-02-24 15:00:00+01:00,65545.768
2025-02-24 15:15:00+01:00,65154.66
2025-02-24 15:30:00+01:00,65221.853
2025-02-24 15:45:00+01:00,64916.481
2025-02-24 16:00:00+01:00,64900.439
2025-02-24 16:15:00+01:00,64923.268
2025-02-24 16:30:00+01:00,65062.724
2025-02-24 16:45:00+01:00,65314.96
2025-02-24 17:00:00+01:00,66444.805
2025-02-24 17:15:00+01:00,66790.428
2025-02-24 17:30:00+01:00,67223.558
2025-02-24 17:45:00+01:00,67843.698
2025-02-24 18:00:00+01:00,68660.08
2025-02-24 18:15:00+01:00,69042.084
2025-02-24 18:30:00+01:00,69160.204
2025-02-24 18:45:00+01:00,69130.08
2025-02-24 19:00:00+01:00,69068.418
2025-02-24 19:15:00+01:00,68363.931
2025-02-24 19:30:00+01:00,67765.635
2025-02-24 19:45:00+01:00,66769.125
2025-02-24 20:00:00+01:00,65610.69
2025-02-24 20:15:00+01:00,64711.514
2025-02-24 20:30:00+01:00,63820.884
2025-02-24 20:45:00+01:00,62754.077
2025-02-24 21:00:00+01:00,62236.544
2025-02-24 21:15:00+01:00,61469.417
2025-02-24 21:30:00+01:00,60101.252
2025-02-24 21:45:00+01:00,59183.244
2025-02-24 22:00:00+01:00,57953.224
2025-02-24 22:15:00+01:00,57176.112
2025-02-24 22:30:00+01:00,56047.152
2025-02-24 22:45:00+01:00,55014.203
2025-02-24 23:00:00+01:00,54318.542
2025-02-24 23:15:00+01:00,53227.329
2025-02-24 23:30:00+01:00,52206.348
2025-02-24 23:45:00+01:00,51692.134
2025-02-25 00:00:00+01:00,50324.043
2025-02-25 00:15:00+01:00,49884.619
2025-02-25 00:30:00+01:00,49173.414
2025-02-25 00:45:00+01:00,48861.344
2025-02-25 01:00:00+01:00,48149.914
2025-02-25 01:15:00+01:00,47825.687
2025-02-25 01:30:00+01:00,47355.767
2025-02-25 01:45:00+01:00,47292.894
2025-02-25 02:00:00+01:00,46891.754
2025-02-25 02:15:00+01:00,46804.577
2025-02-25 02:30:00+01:00,46658.059
2025-02-25 02:45:00+01:00,46858.032
2025-02-25 03:00:00+01:00,46885.781
2025-02-25 03:15:00+01:00,46845.076
2025-02-25 03:30:00+01:00,47032.503
2025-02-25 03:45:00+01:00,47325.202
2025-02-25 04:00:00+01:00,47644.463
2025-02-25 04:15:00+01:00,47575.679
2025-02-25 04:30:00+01:00,47995.754
2025-02-25 04:45:00+01:00,48472.65
2025-02-25 05:00:00+01:00,50358.76
2025-02-25 05:15:00+01:00,50904.351
2025-02-25 05:30:00+01:00,52156.082
2025-02-25 05:45:00+01:00,53265.442
2025-02-25 06:00:00+01:00,56518.438
2025-02-25 06:15:00+01:00,58326.528
2025-02-25 06:30:00+01:00,60274.208
2025-02-25 06:45:00+01:00,61902.589
2025-02-25 07:00:00+01:00,63171.932
2025-02-25 07:15:00+01:00,63923.092
2025-02-25 07:30:00+01:00,64299.269
2025-02-25 07:45:00+01:00,64590.852
2025-02-25 08:00:00+01:00,65379.432
2025-02-25 08:15:00+01:00,65442.609
2025-02-25 08:30:00+01:00,65351.009
2025-02-25 08:45:00+01:00,65983.342
2025-02-25 09:00:00+01:00,65437.629
2025-02-25 09:15:00+01:00,65695.779
2025-02-25 09:30:00+01:00,66084.175
2025-02-25 09:45:00+01:00,66555.438
2025-02-25 10:00:00+01:00,66395.172
2025-02-25 10:15:00+01:00,66600.898
2025-02-25 10:30:00+01:00,66655.128
2025-02-25 10:45:00+01:00,67240.721
2025-02-25 11:00:00+01:00,66664.361
2025-02-25 11:15:00+01:00,66717.058
2025-02-25 11:30:00+01:00,66555.998
2025-02-25 11:45:00+01:00,66304.204
2025-02-25 12:00:00+01:00,65649.992
2025-02-25 12:15:00+01:00,65695.41
2025-02-25 12:30:00+01:00,65725.708
2025-02-25 12:45:00+01:00,65439.438
2025-02-25 13:00:00+01:00,65759.084
2025-02-25 13:15:00+01:00,65713.884
2025-02-25 13:30:00+01:00,65146.098
2025-02-25 13:45:00+01:00,64631.094
2025-02-25 14:00:00+01:00,64711.732
2025-02-25 14:15:00+01:00,64092.922
2025-02-25 14:30:00+01:00,63939.552
2025-02-25 14:45:00+01:00,63411.169
2025-02-25 15:00:00+01:00,63254.559
2025-02-25 15:15:00+01:00,62551.099
2025-02-25 15:30:00+01:00,62238.792
2025-02-25 15:45:00+01:00,62310.072
2025-02-25 16:00:00+01:00,62335.439
2025-02-25 16:15:00+01:00,61951.639
2025-02-25 16:30:00+01:00,62283.109
2025-02-25 16:45:00+01:00,62400.218
2025-02-25 17:00:00+01:00,62798.14
2025-02-25 17:15:00+01:00,63406.2
2025-02-25 17:30:00+01:00,64082.68
2025-02-25 17:45:00+01:00,64571.91
2025-02-25 18:00:00+01:00,65378.35
2025-02-25 18:15:00+01:00,66083.13
2025-02-25 18:30:00+01:00,66130.16
2025-02-25 18:45:00+01:00,66223.08
2025-02-25 19:00:00+01:00,65682.69
2025-02-25 19:15:00+01:00,65321.68
2025-02-25 19:30:00+01:00,64693.76
2025-02-25 19:45:00+01:00,64078.398
2025-02-25 20:00:00+01:00,63235.919
2025-02-25 20:15:00+01:00,62307.628
2025-02-25 20:30:00+01:00,61166.238
2025-02-25 20:45:00+01:00,60147.414
2025-02-25 21:00:00+01:00,59857.788
2025-02-25 21:15:00+01:00,59021.98
2025-02-25 21:30:00+01:00,58080.427
2025-02-25 21:45:00+01:00,57271.59
2025-02-25 22:00:00+01:00,56384.164
2025-02-25 22:15:00+01:00,55585.827
2025-02-25 22:30:00+01:00,54543.734
2025-02-25 22:45:00+01:00,53600.877
2025-02-25 23:00:00+01:00,52769.807
2025-02-25 23:15:00+01:00,51473.11
2025-02-25 23:30:00+01:00,50697.65
2025-02-25 23:45:00+01:00,50076.254
2025-02-26 00:00:00+01:00,49326.06
2025-02-26 00:15:00+01:00,49526.217
2025-02-26 00:30:00+01:00,49194.011
2025-02-26 00:45:00+01:00,48337.154
2025-02-26 01:00:00+01:00,48216.251
2025-02-26 01:15:00+01:00,48013.61
2025-02-26 01:30:00+01:00,47640.684
2025-02-26 01:45:00+01:00,47232.794
2025-02-26 02:00:00+01:00,46687.71
2025-02-26 02:15:00+01:00,46741.957
2025-02-26 02:30:00+01:00,46828.624
2025-02-26 02:45:00+01:00,46989.387
2025-02-26 03:00:00+01:00,47154.674
2025-02-26 03:15:00+01:00,47173.854
2025-02-26 03:30:00+01:00,47231.58
2025-02-26 03:45:00+01:00,47585.824
2025-02-26 04:00:00+01:00,48051.924
2025-02-26 04:15:00+01:00,48127.321
2025-02-26 04:30:00+01:00,48716.52
2025-02-26 04:45:00+01:00,49583.592
2025-02-26 05:00:00+01:00,51012.687
2025-02-26 05:15:00+01:00,51533.479
2025-02-26 05:30:00+01:00,52369.385
2025-02-26 05:45:00+01:00,53630.506
2025-02-26 06:00:00+01:00,56588.19
2025-02-26 06:15:00+01:00,58629.486
2025-02-26 06:30:00+01:00,60186.429
2025-02-26 06:45:00+01:00,61443.038
2025-02-26 07:00:00+01:00,63316.798
2025-02-26 07:15:00+01:00,64351.615
2025-02-26 07:30:00+01:00,65046.861
2025-02-26 07:45:00+01:00,65627.238
2025-02-26 08:00:00+01:00,66204.228
2025-02-26 08:15:00+01:00,66874.998
2025-02-26 08:30:00+01:00,67139.281
2025-02-26 08:45:00+01:00,67542.935
2025-02-26 09:00:00+01:00,67421.428
2025-02-26 09:15:00+01:00,67576.271
2025-02-26 09:30:00+01:00,67701.015
2025-02-26 09:45:00+01:00,68160.188
2025-02-26 10:00:00+01:00,68148.991
2025-02-26 10:15:00+01:00,68332.248
2025-02-26 10:30:00+01:00,68436.004
2025-02-26 10:45:00+01:00,68456.291
2025-02-26 11:00:00+01:00,67941.548
2025-02-26 11:15:00+01:00,68352.741
2025-02-26 11:30:00+01:00,68553.705
2025-02-26 11:45:00+01:00,68434.635
2025-02-26 12:00:00+01:00,68190.908
2025-02-26 12:15:00+01:00,67954.768
2025-02-26 12:30:00+01:00,68336.515
2025-02-26 12:45:00+01:00,68151.231
2025-02-26 13:00:00+01:00,67509.518
2025-02-26 13:15:00+01:00,67268.564
2025-02-26 13:30:00+01:00,67107.978
2025-02-26 13:45:00+01:00,66300.414
2025-02-26 14:00:00+01:00,65920.691
2025-02-26 14:15:00+01:00,65663.204
2025-02-26 14:30:00+01:00,65523.791
2025-02-26 14:45:00+01:00,65589.021
2025-02-26 15:00:00+01:00,65611.521
2025-02-26 15:15:00+01:00,64832.671
2025-02-26 15:30:00+01:00,64487.274
2025-02-26 15:45:00+01:00,64075.774
2025-02-26 16:00:00+01:00,64278.757
2025-02-26 16:15:00+01:00,63708.014
2025-02-26 16:30:00+01:00,63965.03
2025-02-26 16:45:00+01:00,64222.204
2025-02-26 17:00:00+01:00,64808.767
2025-02-26 17:15:00+01:00,64956.751
2025-02-26 17:30:00+01:00,65315.301
2025-02-26 17:45:00+01:00,66269.121
2025-02-26 18:00:00+01:00,66529.907
2025-02-26 18:15:00+01:00,67065.494
2025-02-26 18:30:00+01:00,67272.998
2025-02-26 18:45:00+01:00,67176.837
2025-02-26 19:00:00+01:00,66764.814
2025-02-26 19:15:00+01:00,66485.314
2025-02-26 19:30:00+01:00,66139.247
2025-02-26 19:45:00+01:00,65670.85
2025-02-26 20:00:00+01:00,64192.317
2025-02-26 20:15:00+01:00,63721.797
2025-02-26 20:30:00+01:00,62561.384
2025-02-26 20:45:00+01:00,62009.072
2025-02-26 21:00:00+01:00,61640.302
2025-02-26 21:15:00+01:00,60407.771
2025-02-26 21:30:00+01:00,59330.444
2025-02-26 21:45:00+01:00,58612.11
2025-02-26 22:00:00+01:00,58393.011
2025-02-26 22:15:00+01:00,57409.664
2025-02-26 22:30:00+01:00,56266.677
2025-02-26 22:45:00+01:00,55613.732
2025-02-26 23:00:00+01:00,55401.756
2025-02-26 23:15:00+01:00,54650.186
2025-02-26 23:30:00+01:00,53283.445
2025-02-26 23:45:00+01:00,52574.685
2025-02-27 00:00:00+01:00,51695.526
2025-02-27 00:15:00+01:00,51139.227
2025-02-27 00:30:00+01:00,50814.226
2025-02-27 00:45:00+01:00,50475.737
2025-02-27 01:00:00+01:00,49793.463
2025-02-27 01:15:00+01:00,49234.69
2025-02-27 01:30:00+01:00,49031.373
2025-02-27 01:45:00+01:00,49231.816
2025-02-27 02:00:00+01:00,49189.589
2025-02-27 02:15:00+01:00,49031.472
2025-02-27 02:30:00+01:00,49088.728
2025-02-27 02:45:00+01:00,49294.268
2025-02-27 03:00:00+01:00,49742.588
2025-02-27 03:15:00+01:00,49696.395
2025-02-27 03:30:00+01:00,49699.088
2025-02-27 03:45:00+01:00,49947.384
2025-02-27 04:00:00+01:00,50558.31
2025-02-27 04:15:00+01:00,50696.603
2025-02-27 04:30:00+01:00,50959.969
2025-02-27 04:45:00+01:00,51199.232
2025-02-27 05:00:00+01:00,52456.492
2025-02-27 05:15:00+01:00,53135.838
2025-02-27 05:30:00+01:00,53896.344
2025-02-27 05:45:00+01:00,55172.651
2025-02-27 06:00:00+01:00,57490.602
2025-02-27 06:15:00+01:00,59775.182
2025-02-27 06:30:00+01:00,61561.528
2025-02-27 06:45:00+01:00,63065.46
2025-02-27 07:00:00+01:00,64199.849
2025-02-27 07:15:00+01:00,64932.513
2025-02-27 07:30:00+01:00,65372.879
2025-02-27 07:45:00+01:00,65950.842
2025-02-27 08:00:00+01:00,66748.972
2025-02-27 08:15:00+01:00,67152.595
2025-02-27 08:30:00+01:00,67695.038
2025-02-27 08:45:00+01:00,67760.458
2025-02-27 09:00:00+01:00,67447.938
2025-02-27 09:15:00+01:00,67712.544
2025-02-27 09:30:00+01:00,67930.088
2025-02-27 09:45:00+01:00,68003.201
2025-02-27 10:00:00+01:00,68174.021
2025-02-27 10:15:00+01:00,67829.521
2025-02-27 10:30:00+01:00,67687.738
2025-02-27 10:45:00+01:00,68206.394
2025-02-27 11:00:00+01:00,68693.714
2025-02-27 11:15:00+01:00,68349.145
2025-02-27 11:30:00+01:00,68530.688
2025-02-27 11:45:00+01:00,67793.744
2025-02-27 12:00:00+01:00,67137.76
2025-02-27 12:15:00+01:00,66507.566
2025-02-27 12:30:00+01:00,66329.997
2025-02-27 12:45:00+01:00,66508.416
2025-02-27 13:00:00+01:00,66380.877
2025-02-27 13:15:00+01:00,66073.42
2025-02-27 13:30:00+01:00,65379.788
2025-02-27 13:45:00+01:00,64727.512
2025-02-27 14:00:00+01:00,64209.234
2025-02-27 14:15:00+01:00,64393.63
2025-02-27 14:30:00+01:00,64208.342
2025-02-27 14:45:00+01:00,64280.801
2025-02-27 15:00:00+01:00,63475.753
2025-02-27 15:15:00+01:00,63284.093
2025-02-27 15:30:00+01:00,63151.097
2025-02-27 15:45:00+01:00,62938.055
2025-02-27 16:00:00+01:00,63316.488
2025-02-27 16:15:00+01:00,63056.967
2025-02-27 16:30:00+01:00,63140.664
2025-02-27 16:45:00+01:00,63607.06
2025-02-27 17:00:00+01:00,63956.234
2025-02-27 17:15:00+01:00,64209.852
2025-02-27 17:30:00+01:00,64967.372
2025-02-27 17:45:00+01:00,65912.012
2025-02-27 18:00:00+01:00,66519.27
2025-02-27 18:15:00+01:00,67047.93
2025-02-27 18:30:00+01:00,67331.48
2025-02-27 18:45:00+01:00,67260.76
2025-02-27 19:00:00+01:00,67006.019
2025-02-27 19:15:00+01:00,66529.322
2025-02-27 19:30:00+01:00,66305.229
2025-02-27 19:45:00+01:00,65662.782
2025-02-27 20:00:00+01:00,64270.742
2025-02-27 20:15:00+01:00,63374.089
2025-02-27 20:30:00+01:00,62511.214
2025-02-27 20:45:00+01:00,61503.031
2025-02-27 21:00:00+01:00,60422.734
2025-02-27 21:15:00+01:00,59872.268
2025-02-27 21:30:00+01:00,58897.534
2025-02-27 21:45:00+01:00,58281.708
2025-02-27 22:00:00+01:00,57579.792
2025-02-27 22:15:00+01:00,56626.909
2025-02-27 22:30:00+01:00,55652.008
2025-02-27 22:45:00+01:00,54951.578
2025-02-27 23:00:00+01:00,54065.744
2025-02-27 23:15:00+01:00,53301.984
2025-02-27 23:30:00+01:00,52457.047
2025-02-27 23:45:00+01:00,51902.274
2025-02-28 00:00:00+01:00,50880.381
2025-02-28 00:15:00+01:00,50240.704
2025-02-28 00:30:00+01:00,49534.784
2025-02-28 00:45:00+01:00,49436.807
2025-02-28 01:00:00+01:00,49025.171
2025-02-28 01:15:00+01:00,49019.433
2025-02-28 01:30:00+01:00,48882.081
2025-02-28 01:45:00+01:00,48642.928
2025-02-28 02:00:00+01:00,48708.466
2025-02-28 02:15:00+01:00,49039.31
2025-02-28 02:30:00+01:00,49036.616
2025-02-28 02:45:00+01:00,48891.94
2025-02-28 03:00:00+01:00,48889.515
2025-02-28 03:15:00+01:00,48933.818
2025-02-28 03:30:00+01:00,49403.852
2025-02-28 03:45:00+01:00,49443.752
2025-02-28 04:00:00+01:00,49508.898
2025-02-28 04:15:00+01:00,49687.695
2025-02-28 04:30:00+01:00,49733.266
2025-02-28 04:45:00+01:00,50287.043
2025-02-28 05:00:00+01:00,51374.16
2025-02-28 05:15:00+01:00,51987.91
2025-02-28 05:30:00+01:00,52804.43
2025-02-28 05:45:00+01:00,54125.41
2025-02-28 06:00:00+01:00,56573.876
2025-02-28 06:15:00+01:00,58269.702
2025-02-28 06:30:00+01:00,59933.012
2025-02-28 06:45:00+01:00,61138.585
2025-02-28 07:00:00+01:00,62678.246
